zipcode,name,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
11238,Fulton Bikes,ChIJ0_KzLaNbwokRtS-VsAykl4w,,4.0,57,stores,11238,40.6827924,-73.96300759999998,"M2MP+4Q Brooklyn, New York",87G8M2MP+4Q,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54540,49287.9,26697,10.375027808025104,,1.6875,4.24423076923077,247.23076923076923,9,12,0.0010451045104510452,197151.6,0,1,0
10310,Castleton Tire Shop,ChIJ44ykb99NwokRkLvnoONIvkw,,3.8,39,stores,10310,40.63386149999999,-74.12505490000001,JVMF+GX New York,87G7JVMF+GX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23262,12957.8,9376,6.262743955723858,,1.625,3.972727272727273,180.86363636363637,2,6,0.0016765540366262574,49239.63999999999,1,0,0
11375,Starbucks,ChIJwSBKWiVewokRYm68DSLf5tk,2.0,4.2,286,coffee shops,11367,40.726288000000004,-73.85275399999998,P4GW+GV New York,87G8P4GW+GV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,73488,36942.9,35281,4.905515134960642,8.4,1.8055555555555556,4.133333333333332,347.0416666666667,7,14,0.00389179185717396,155160.18000000002,0,1,0
10458,Morrone Pastry Shop & Cafe,ChIJb8vRUIf0wokRAL1vtFCDguE,,4.5,127,coffee shops,10458,40.8546115,-73.88855649999998,"V436+RH The Bronx, New York",87G8V436+RH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83960,83517.6,29042,11.299068725686666,,1.5833333333333333,4.103571428571428,369.5,2,16,0.0015126250595521677,375829.2,0,1,0
11235,Walgreens,ChIJL4oV-0FEwokRmJDN0jEZN3E,2.0,2.9,61,stores,11235,40.5780859,-73.9600786,"H2HQ+6X Brooklyn, New York",87G8H2HQ+6X,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78128,34812.0,35319,10.169781872168718,5.8,1.7857142857142858,4.122413793103449,509.44827586206895,7,18,0.0007807700184312923,100954.8,0,1,0
10454,Amigo Ninety Nine,ChIJxVwZfsT1wokRwFXKG2wla58,,3.0,4,coffee shops,10454,40.81082429999999,-73.9214542,R36H+8C New York,87G8R36H+8C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38203,36451.7,13942,20.34138729963591,,1.434782608695652,4.191666666666666,195.33333333333334,4,8,0.00010470381907180065,109355.09999999999,0,0,1
11358,WHITE NOISE COFFEE CO,ChIJuymwri9gwokRkaskh9qpg_c,2.0,4.3,509,coffee shops,11354,40.7613052,-73.80411959999998,"Q56W+G9 Flushing, Queens, NY",87G8Q56W+G9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37190,19084.4,13993,11.380786039407823,8.6,1.6,4.211320754716981,191.0754716981132,1,14,0.01368647485883302,82062.92,0,1,0
10026,Dunkin',ChIJA5h97C_0wokRNnx7G6Umr1w,1.0,3.9,134,coffee shops,10026,40.8018106,-73.94865949999998,R322+PG New York,87G8R322+PG,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,39363,118443.8,17091,14.180422525643639,3.9,1.9,4.105882352941178,326.94117647058823,9,12,0.0034042120773315043,461930.82,0,1,0
10003,Village Taverna,ChIJCzeavZlZwokR2QIwtpnoa-M,2.0,4.4,346,restaurant,10003,40.7333635,-73.99307979999998,P2M4+8Q New York,87G8P2M4+8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,54682,94859.6,30876,8.928842157833248,8.8,2.076923076923077,4.078461538461539,740.3230769230769,11,29,0.006327493507918511,417382.24000000005,0,1,0
10461,Flannery Hardware Inc,ChIJ_2m1uUeLwokRvXFljLNSWiI,,4.2,41,stores,10461,40.833602500000005,-73.82834319999998,"R5MC+CM The Bronx, New York",87G8R5MC+CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50348,21026.2,20277,7.968275277326362,,1.6341463414634145,4.013559322033898,312.0508474576271,2,19,0.0008143322475570033,88310.04000000001,0,1,0
11215,Postmark Cafe,ChIJq47_2f1awokRJaZOW5MQQ6s,1.0,4.7,172,coffee shops,11215,40.6710613,-73.98519959999999,M2C7+CW New York,87G8M2C7+CW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70156,32256.2,30920,9.212432130632854,4.7,1.872340425531915,4.262711864406779,321.8135593220339,4,20,0.002451679115114887,151604.14,1,0,0
11225,Ital Kitchen,ChIJd9i34HRbwokRs7RdxDgrLDc,2.0,4.6,206,restaurant,11225,40.6695425,-73.9578068,"M29R+RV Brooklyn, New York",87G8M29R+RV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58882,66617.0,25461,13.894955425870895,9.2,1.5,4.269230769230768,153.23076923076923,8,15,0.003498522468666146,306438.19999999995,0,1,0
10010,Simon & The Whale,ChIJRy3WuaBZwokR5N2nQH6vFLE,3.0,4.4,374,restaurant,10010,40.7396083,-73.9844715,P2Q8+R6 New York,87G8P2Q8+R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33730,88379.6,18535,6.68402262493322,13.200000000000001,2.024390243902439,4.0452830188679245,517.1320754716982,9,16,0.011088052179069078,388870.24000000005,0,1,0
10011,CVS,ChIJEd5NNKNZwokR6hA5yiO9gIg,,3.7,13,stores,10011,40.74046680000001,-73.99435509999998,P2R4+57 New York,87G8P2R4+57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50472,76262.9,33707,7.4969093326491105,,2.2222222222222223,4.089473684210526,549.0175438596491,6,17,0.00025756855286099224,282172.73,0,1,0
11419,J&B West Indian Grocery,ChIJS86VI0pnwokR5bMFT6uz8Cs,,4.1,33,stores,11419,40.6877254,-73.81999360000002,M5QJ+32 New York,87G8M5QJ+32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,49618,44324.6,13338,6.792979882057503,,1.631578947368421,4.003571428571428,253.60714285714286,1,2,0.0006650812205248096,181730.86,0,0,1
11201,Dumbo Hardware,ChIJsTzD4TNawokRKSmaP2xtWmk,,2.9,32,stores,11201,40.70261259999999,-73.9889245,P236+2C New York,87G8P236+2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,62823,44643.3,30741,7.327434477903293,,1.9583333333333333,3.9931034482758623,520.448275862069,8,19,0.0005093675883036467,129465.57,1,0,0
11216,Nostrand Wines & Liquors,ChIJDxXKHZtbwokRgPCGMPyM7do,,4.5,103,stores,11216,40.678735700000004,-73.94947420000001,"M3H2+F6 Brooklyn, New York",87G8M3H2+F6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56308,60233.5,27273,17.566793737013462,,1.4285714285714286,4.2740740740740755,235.0185185185185,1,15,0.0018292249769126946,271050.75,0,1,0
11204,ViVi Bubble Tea,ChIJaa1VAB5FwokRKIDVAkqFj58,1.0,4.3,187,coffee shops,11204,40.611887700000004,-73.9830197,J268+QQ New York,87G8J268+QQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76978,48471.8,25732,16.581299588229385,4.3,1.4,4.131372549019607,193.6078431372549,0,11,0.002429265504429837,208428.74,0,1,0
10310,Leo's Deli & Sandwich Shop,ChIJl01FXddNwokRy2WHm38L3_M,2.0,4.3,107,stores,10310,40.6267478,-74.1284282,"JVGC+MJ Staten Island, New York",87G7JVGC+MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23262,12957.8,9376,6.262743955723858,8.6,1.625,3.972727272727273,180.86363636363637,2,6,0.004599776459461784,55718.53999999999,0,1,0
10308,Villa Paradiso Ristorante Italiano,ChIJb_L0pMZLwokRt8kbZIH-v5o,2.0,4.7,252,restaurant,10308,40.55342,-74.14357340000001,"HV34+9H Staten Island, New York",87G7HV34+9H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30186,15330.9,11294,5.257388546555559,9.4,1.7777777777777777,4.25813953488372,164.02325581395348,6,5,0.008348240906380441,72055.23,0,1,0
11420,Trinciti Roti Shop and Restaurant,ChIJldBYqUdnwokRZjmk27CkPKQ,1.0,4.4,2634,restaurant,11420,40.68037400000001,-73.82110300000001,M5JH+4H New York,87G8M5JH+4H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,48489,23340.9,14180,7.036448212918802,4.4,1.4285714285714286,3.939285714285713,312.60714285714283,2,1,0.05432159871311019,102699.96000000002,0,1,0
10473,Walgreens,ChIJUQbk_Zz1wokRs8K9FwNSCvc,,2.7,9,stores,10473,40.823099799999994,-73.86864539999998,R4FJ+6G New York,87G8R4FJ+6G,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,59609,27869.9,21955,9.164705317258273,,1.2272727272727273,3.9139534883720932,261.69767441860466,1,4,0.0001509839118253955,75248.73000000001,0,1,0
11692,Subway,ChIJ25M_emBowokRjImQaYoI0FQ,1.0,4.2,139,restaurant,11692,40.5905935,-73.79735269999998,"H6R3+63 Arverne, Queens, NY",87G8H6R3+63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20991,20937.3,7411,8.674813737961113,4.2,1.5,3.4470588235294133,112.3529411764706,0,3,0.006621885570006193,87936.66,0,1,0
10463,The Hill Bistro,ChIJBx8mo77zwokRN25C3xziowY,3.0,4.6,260,restaurant,10463,40.8863222,-73.90718059999998,"V3PV+G4 The Bronx, New York",87G8V3PV+G4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,71360,49208.9,29973,4.908541271711841,13.799999999999999,1.697674418604651,4.069811320754717,404.811320754717,9,14,0.0036434977578475337,226360.94,0,1,0
10462,Brisas del Caribe,ChIJiwqt-8j0wokROy7ne-YEAtQ,1.0,4.2,1734,restaurant,10462,40.8321063,-73.8513827,R4JX+RC New York,87G8R4JX+RC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,76756,52066.9,31120,5.724207674254424,4.2,1.5,3.9538461538461536,461.7307692307692,3,12,0.022591067799259994,218680.98,0,1,0
11215,CVS,ChIJ911-Cf1awokR50351F_bjFU,,3.6,86,stores,11215,40.6687825,-73.984825,"M298+G3 Brooklyn, New York",87G8M298+G3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70156,32256.2,30920,9.212432130632854,,1.872340425531915,4.262711864406779,321.8135593220339,4,20,0.0012258395575574434,116122.32,0,1,0
11222,Duane Reade,ChIJx-DYt0BZwokRe7mXraiT6fw,2.0,3.0,13,stores,11222,40.72999739999999,-73.9543571,"P2HW+X7 Brooklyn, New York",87G8P2HW+X7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36492,23779.0,18656,9.613328476930127,6.0,1.875,4.3641509433962264,214.47169811320754,8,14,0.0003562424641017209,71337.0,0,1,0
11420,Sofia's Pizza,ChIJRdOflENnwokRZV5QOBKDAys,2.0,4.5,683,restaurant,11420,40.67749999999999,-73.8258333,M5HF+2M New York,87G8M5HF+2M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48489,23340.9,14180,7.036448212918802,9.0,1.4285714285714286,3.939285714285713,312.60714285714283,2,1,0.014085668914599187,105034.05,0,1,0
10455,Jerry's Hamburger Place,ChIJ88R_S0D1wokRjMmi7iAMyRA,,4.8,6,coffee shops,10455,40.813165399999995,-73.91639169999998,"R37M+7C The Bronx, New York",87G8R37M+7C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,42283,59295.0,15066,12.312973396515055,,1.4193548387096775,3.979245283018867,195.8679245283019,1,10,0.00014190100040205284,284616.0,0,1,0
10314,Dunkin',ChIJab2glFtMwokRvf252SmbQX0,1.0,4.1,188,coffee shops,10302,40.608176500000006,-74.162899,"JR5P+7R Staten Island, New York",87G7JR5P+7R,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,90761,6634.5,33268,5.5947522538101495,4.1,1.8,4.1049999999999995,531.0166666666667,5,17,0.002071374268683686,27201.449999999997,0,1,0
11226,Koko,ChIJe1Ze2TZbwokRdInGU-AB3ss,2.0,4.4,243,restaurant,11226,40.6409131,-73.9642551,J2RP+97 New York,87G8J2RP+97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100277,77771.1,40323,11.150388073464997,8.8,1.5555555555555556,4.034615384615385,279.4230769230769,2,12,0.00242328749364261,342192.84,0,1,0
10026,Harlem Retail Wine & Liquor,ChIJPynXKxH2wokRMXXA0c-fbT4,,4.1,71,stores,10026,40.8028936,-73.9530572,R23W+5Q New York,87G8R23W+5Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,39363,118443.8,17091,14.180422525643639,,1.9,4.105882352941178,326.94117647058823,9,12,0.0018037243096308715,485619.57999999996,0,1,0
10014,BeastyFeast,ChIJO9SfnexZwokRyMlWdDc4_oI,2.0,4.7,15,stores,10014,40.733946100000004,-74.0086635,PXMR+HG New York,87G7PXMR+HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30738,55916.6,21531,8.602617672846186,9.4,2.1702127659574466,4.367241379310345,458.86206896551727,13,19,0.00048799531524497365,262808.02,0,1,0
10466,Ali's Roti Shop,ChIJe5RAdCfzwokRu05x8JwxUBk,1.0,4.2,307,restaurant,10466,40.8940296,-73.8568253,V4VV+J7 New York,87G8V4VV+J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,72479,35994.6,25110,8.211434232764146,4.2,1.380952380952381,3.7444444444444445,164.66666666666666,2,4,0.0042357096538307645,151177.32,0,1,0
10011,Starbucks,ChIJ_8Lq3pdZwokRLxTLZzLSceM,2.0,3.7,281,coffee shops,10011,40.737046,-73.996526,P2P3+R9 New York,87G8P2P3+R9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50472,76262.9,33707,7.4969093326491105,7.4,2.2222222222222223,4.089473684210526,549.0175438596491,6,17,0.005567443334918371,282172.73,0,1,0
10465,Muscle Maker Grill,ChIJpWYBFxiLwokRib7E-YVdDDk,2.0,4.5,315,restaurant,10465,40.81950399999999,-73.817115,"R59M+R5 The Bronx, New York",87G8R59M+R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44205,13012.4,16842,6.178137868335205,9.0,1.5,4.10625,268.5416666666667,4,9,0.007125890736342043,58555.799999999996,0,1,0
10016,Small Shop and Stop,ChIJf3hmUQFZwokRI2WfbWaIJ0A,,4.0,1,stores,10016,40.749723700000004,-73.9775697,P2XC+VX New York,87G8P2XC+VX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,51057,95951.4,34638,6.630542545553999,,2.022727272727273,4.1796610169491535,381.33898305084745,14,21,1.9585952954541002e-05,383805.6,0,1,0
10023,Nanoosh,ChIJG5Sfv4pYwokRPU506Sd3rP0,1.0,4.1,305,restaurant,10023,40.7758355,-73.98175649999999,Q2G9+87 New York,87G8Q2G9+87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62435,127409.5,41492,8.620028822862048,4.1,1.981818181818182,4.259090909090911,405.2121212121212,11,20,0.0048850804837030515,522378.94999999995,0,1,0
11367,Lake Pavilion,ChIJeXfVUG9gwokRC75WD1fPQAM,2.0,4.0,1194,restaurant,11367,40.74263,-73.82490539999998,P5VG+32 New York,87G8P5VG+32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41824,17756.9,15802,8.280254777070066,8.0,1.2142857142857142,4.213513513513514,296.64864864864865,0,3,0.02854820198928845,71027.6,0,1,0
10036,Bond 45 NY,ChIJdY2zDlVYwokREzNdClSZvTA,2.0,4.1,1344,restaurant,10036,40.759245799999995,-73.98629249999998,Q257+MF New York,87G8Q257+MF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27428,62443.4,19779,10.625870170553428,8.2,2.04,4.2250000000000005,1453.5166666666667,14,22,0.04900102085460114,256017.93999999997,0,1,0
10004,Duane Reade,ChIJo4ffphZawokR_OuUVH_-OsI,2.0,2.8,25,stores,10004,40.7048576,-74.01124589999998,PX3Q+WG New York,87G7PX3Q+WG,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3028,5622.9,2139,10.406926956135619,5.6,2.0,3.982352941176471,400.2352941176471,14,17,0.008256274768824307,15744.119999999997,0,1,0
10003,Frank,ChIJK2OWqJxZwokRoCCR3y2v3o0,2.0,4.4,545,restaurant,10003,40.7268777,-73.9886954,P2G6+QG New York,87G8P2G6+QG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,54682,94859.6,30876,8.928842157833248,8.8,2.076923076923077,4.078461538461539,740.3230769230769,11,29,0.009966716652646208,417382.24000000005,0,1,0
11433,The Home Depot,ChIJVbjT_SBhwokRzvROMJIvQ14,1.0,4.0,1266,stores,11433,40.7051308,-73.79272590000001,"P644+3W Jamaica, Queens, NY",87G8P644+3W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36489,23550.9,11574,7.9870344131519175,4.0,1.0,3.636000000000001,118.28,0,2,0.034695387651072926,94203.6,0,1,0
11230,Dunkin',ChIJSXQYr8BEwokRmSWaYUCFmy8,1.0,3.6,165,coffee shops,11210,40.6177869,-73.95964649999998,"J29R+44 Brooklyn, New York",87G8J29R+44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,89075,48393.7,32611,15.554792999737591,3.6,1.4814814814814814,4.063829787234043,395.3829787234043,1,11,0.0018523715969688465,174217.32,0,1,0
11103,Steinway Discount Co Inc,ChIJc3NBjz9fwokRvQ3EH4OGO7E,,4.1,8,stores,11103,40.764746,-73.914598,Q37P+V5 New York,87G8Q37P+V5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36140,50794.4,18016,11.095090779288045,,1.7894736842105263,4.2672727272727276,216.47272727272727,5,14,0.00022136137244050912,208257.03999999998,0,1,0
11230,Dunkin',ChIJCUQRt9BEwokRbGcY-QwDkvw,1.0,3.2,41,coffee shops,11204,40.6266204,-73.97686259999998,"J2GF+J7 Brooklyn, New York",87G8J2GF+J7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,89075,48393.7,32611,15.554792999737591,3.2,1.4814814814814814,4.063829787234043,395.3829787234043,1,11,0.00046028627561044063,154859.84,0,1,0
10466,New Dragon Star,ChIJJX1CdCfzwokRjI8IRPP0sj4,1.0,3.9,52,restaurant,10466,40.893908700000004,-73.8567977,V4VV+H7 New York,87G8V4VV+H7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,72479,35994.6,25110,8.211434232764146,3.9,1.380952380952381,3.7444444444444445,164.66666666666666,2,4,0.0007174491921798039,140378.94,0,1,0
11361,Omega Coffee Shop,ChIJrbsoLXmKwokR7pPDGDDvYdA,2.0,4.3,251,coffee shops,11360,40.76993179999999,-73.78901669999998,"Q696+X9 Bayside, Queens, NY",87G8Q696+X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27246,15432.4,11086,7.9464878270285375,8.6,1.6578947368421053,4.14561403508772,297.859649122807,9,14,0.009212361447551934,66359.31999999999,0,1,0
11207,Pitkin Treasures,ChIJ7UVH87JdwokRNACfltaf5hM,,4.0,71,stores,11207,40.673437899999996,-73.8864305,"M4F7+9C Brooklyn, New York",87G8M4F7+9C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,91972,34421.0,37265,12.630561447788846,,1.2857142857142858,4.056603773584905,249.32075471698113,2,13,0.0007719740790675423,137684.0,1,0,0
